filename,latency_ms,phone_found,phone_conf,knife_found,knife_conf,cup_found,cup_conf
frame_cam1_1731954332000.png,31.4186,1,0.686106,0,0,1,0.91261
frame_cam1_1732053245000.png,31.4749,1,0.64667,0,0,1,0.89571
frame_cam1_1732152292000.png,31.8667,1,0.712314,0,0,1,0.91261
frame_cam1_1732251683000.png,31.351,1,0.64667,0,0,1,0.91261
frame_cam1_1732350786000.png,32.0428,1,0.64667,0,0,1,0.91261
frame_cam1_1732450133000.png,31.1789,1,0.770098,0,0,1,0.91261
frame_cam1_1732549690000.png,31.3399,1,0.712314,0,0,1,0.91261
frame_cam1_1732650845000.png,31.9428,1,0.795756,0,0,1,0.91261
frame_cam1_1732752387000.png,31.4552,1,0.819222,0,0,1,0.91261
frame_cam1_1732851232000.png,31.2726,1,0.770098,0,0,1,0.91261
frame_cam1_1732951343000.png,31.6892,1,0.712314,0,0,1,0.91261
frame_cam1_1733049673000.png,31.2418,1,0.770098,0,0,1,0.91261
frame_cam1_1733149050000.png,32.2832,1,0.742262,0,0,1,0.91261
frame_cam1_1733248221000.png,31.9135,1,0.726606,0,0,1,0.91261
frame_cam1_1733346425000.png,31.3371,1,0.770098,0,0,1,0.91261
frame_cam1_1733446278000.png,31.7012,1,0.712314,0,0,1,0.91261
frame_cam1_1733543469000.png,31.4947,1,0.795756,0,0,1,0.91261
frame_cam1_1733642008000.png,31.2414,1,0.712314,0,0,1,0.91261
frame_cam1_1733741657000.png,32.035,1,0.64667,0,0,1,0.91261
frame_cam1_1733840845000.png,31.8602,1,0.742262,0,0,1,0.91261
frame_cam1_1733939185000.png,31.378,1,0.712314,0,0,1,0.91261
frame_cam1_1734037936000.png,31.6178,1,0.712314,0,0,1,0.91261
frame_cam1_1734138741000.png,31.5235,1,0.712314,0,0,1,0.91261
frame_cam1_1734237000000.png,31.3314,1,0.770098,0,0,1,0.91261
frame_cam1_1734337826000.png,31.6057,1,0.840532,0,0,1,0.91261
